n_arms,n_steps,optimistic_init,variant,environment_seed,final_avg_reward,total_regret
10,10000,True,decay=0.9,20011,0.6422,2368.6098569195915
10,10000,True,decay=0.9,20012,0.9858,9.547694586611806
10,10000,True,decay=0.9,20013,0.6581,1484.9225160316005
10,10000,True,decay=0.9,20014,0.9863,8.530111211399939
10,10000,True,decay=0.9,20015,0.9017,7.763754719538151
10,10000,True,decay=0.9,20016,0.9699,6.399725570398882
10,10000,True,decay=0.9,20017,0.972,6.3855707810760585
10,10000,True,decay=0.9,20018,0.8712,12.793997786860102
10,10000,True,decay=0.9,20019,0.8428,8.321668476691919
10,10000,True,decay=0.9,20020,0.948,6.490854804673118
10,10000,True,decay=0.9,20021,0.927,7.75799393289509
10,10000,True,decay=0.9,20022,0.732,300.3965315803179
10,10000,True,decay=0.9,20023,0.9594,121.3695479266691
10,10000,True,decay=0.9,20024,0.9405,8.218633281640598
10,10000,True,decay=0.9,20025,0.6522,5.750312269907801
10,10000,True,decay=0.9,20026,0.9275,5.581010670399935
10,10000,True,decay=0.9,20027,0.3756,1413.8154092673121
10,10000,True,decay=0.9,20028,0.9836,7.564394986635206
10,10000,True,decay=0.9,20029,0.978,8.207578287119695
10,10000,True,decay=0.95,20000,0.8311,701.8603565396296
10,10000,True,decay=0.95,20001,0.9293,275.93979831868086
10,10000,True,decay=0.95,20002,0.9509,8.215368147216648
10,10000,True,decay=0.95,20003,0.5984,2668.35456984869
10,10000,True,decay=0.95,20004,0.7929,17.867100477476868
10,10000,True,decay=0.95,20005,0.9953,8.838572356514481
10,10000,True,decay=0.95,20006,0.3555,5411.666246590546
10,10000,True,decay=0.95,20007,0.9853,8.807201185486322
10,10000,True,decay=0.95,20008,0.924,33.05831747683031
10,10000,True,decay=0.95,20009,0.9269,6.488955039009188
10,10000,True,decay=0.95,20010,0.9818,6.950562962494131
10,10000,True,decay=0.95,20011,0.6422,2368.6098569195915
10,10000,True,decay=0.95,20012,0.9858,9.547694586611806
10,10000,True,decay=0.95,20013,0.6581,1484.798547131928
10,10000,True,decay=0.95,20014,0.9863,8.75000719756976
10,10000,True,decay=0.95,20015,0.9014,8.260005508673329
10,10000,True,decay=0.95,20016,0.9699,6.399725570398882
10,10000,True,decay=0.95,20017,0.972,6.5399226253961595
10,10000,True,decay=0.95,20018,0.8712,12.793997786860102
10,10000,True,decay=0.95,20019,0.8422,10.638764542937741
10,10000,True,decay=0.95,20020,0.948,6.490854804673118
10,10000,True,decay=0.95,20021,0.8447,825.2323332583353
10,10000,True,decay=0.95,20022,0.732,300.3965315803179
10,10000,True,decay=0.95,20023,0.9594,121.6974204286527
10,10000,True,decay=0.95,20024,0.9405,8.269899437691759
10,10000,True,decay=0.95,20025,0.6522,5.954064432680925
10,10000,True,decay=0.95,20026,0.9275,6.689821111441568
10,10000,True,decay=0.95,20027,0.3766,1401.8347413678391
10,10000,True,decay=0.95,20028,0.9836,7.564394986635206
10,10000,True,decay=0.95,20029,0.978,8.999484600428415
10,10000,True,decay=0.99,20000,0.8979,48.143776626548195
10,10000,True,decay=0.99,20001,0.929,277.75367051119747
10,10000,True,decay=0.99,20002,0.95,15.674067028734317
10,10000,True,decay=0.99,20003,0.5984,2669.9771036623006
10,10000,True,decay=0.99,20004,0.7708,233.5742726392167
10,10000,True,decay=0.99,20005,0.9948,11.490684060423742
10,10000,True,decay=0.99,20006,0.8941,40.57560492020609
10,10000,True,decay=0.99,20007,0.9851,11.173664591828203
10,10000,True,decay=0.99,20008,0.9261,11.697139517318261
10,10000,True,decay=0.99,20009,0.9264,11.570391006090826
10,10000,True,decay=0.99,20010,0.9814,10.009909785533104
10,10000,True,decay=0.99,20011,0.6417,2373.602736181142
10,10000,True,decay=0.99,20012,0.9855,12.11918825394184
10,10000,True,decay=0.99,20013,0.6578,1486.8328627478916
10,10000,True,decay=0.99,20014,0.9859,11.585659803786273
10,10000,True,decay=0.99,20015,0.9012,9.118141316570208
10,10000,True,decay=0.99,20016,0.9697,9.767219737259795
10,10000,True,decay=0.99,20017,0.9716,8.90086612058636
10,10000,True,decay=0.99,20018,0.8709,16.267844733530016
10,10000,True,decay=0.99,20019,0.8423,13.627604430791038
10,10000,True,decay=0.99,20020,0.9476,10.14810391178023
10,10000,True,decay=0.99,20021,0.8453,822.6384494664559
10,10000,True,decay=0.99,20022,0.736,265.2023760661289
10,10000,True,decay=0.99,20023,0.9584,129.38413364618833
10,10000,True,decay=0.99,20024,0.9402,10.817465647142939
10,10000,True,decay=0.99,20025,0.6487,44.5078263538835
10,10000,True,decay=0.99,20026,0.9271,10.28064716274064
10,10000,True,decay=0.99,20027,0.518,11.731941562584879
10,10000,True,decay=0.99,20028,0.9832,11.147536745281919
10,10000,True,decay=0.99,20029,0.9776,11.846042884742468
10,10000,True,decay=0.999,20000,0.8935,87.37192002845478
10,10000,True,decay=0.999,20001,0.9572,52.05050664311888
10,10000,True,decay=0.999,20002,0.9471,50.57731549731985
10,10000,True,decay=0.999,20003,0.8576,85.96235691469856
10,10000,True,decay=0.999,20004,0.7693,254.3981870968517
10,10000,True,decay=0.999,20005,0.9915,41.356362677049034
10,10000,True,decay=0.999,20006,0.8857,123.98872737551027
10,10000,True,decay=0.999,20007,0.9819,42.83382096372431
10,10000,True,decay=0.999,20008,0.923,37.550060730361075
10,10000,True,decay=0.999,20009,0.9216,63.92014271922972
10,10000,True,decay=0.999,20010,0.9777,52.00416452755112
10,10000,True,decay=0.999,20011,0.8762,87.75254239383884
10,10000,True,decay=0.999,20012,0.981,58.48815493160917
10,10000,True,decay=0.999,20013,0.7812,227.69383795549342
10,10000,True,decay=0.999,20014,0.9823,47.8226858846648
10,10000,True,decay=0.999,20015,0.8977,48.81959526839315
10,10000,True,decay=0.999,20016,0.9658,50.85672185786486
10,10000,True,decay=0.999,20017,0.9686,43.94367240700465
10,10000,True,decay=0.999,20018,0.8675,49.166128932637015
10,10000,True,decay=0.999,20019,0.8395,53.012783147932836
10,10000,True,decay=0.999,20020,0.9435,48.783928437224844
10,10000,True,decay=0.999,20021,0.9206,70.89717460589638
10,10000,True,decay=0.999,20022,0.7545,93.31261506239439
10,10000,True,decay=0.999,20023,0.9557,158.54801716058185
10,10000,True,decay=0.999,20024,0.9354,56.168196559506725
10,10000,True,decay=0.999,20025,0.6469,60.287990033131436
10,10000,True,decay=0.999,20026,0.9232,50.060712497998345
10,10000,True,decay=0.999,20027,0.5125,70.99294706967554
10,10000,True,decay=0.999,20028,0.978,57.33289441209836
10,10000,True,decay=0.999,20029,0.9725,57.460657546126
10,10000,True,decay=0.9999,20000,0.8656,354.21462022412936
10,10000,True,decay=0.9999,20001,0.9373,233.7059645837498
10,10000,True,decay=0.9999,20002,0.9259,261.5183559937602
10,10000,True,decay=0.9999,20003,0.8356,299.0133064565091
10,10000,True,decay=0.9999,20004,0.7566,372.01160505007596
10,10000,True,decay=0.9999,20005,0.9732,223.5502646287921
10,10000,True,decay=0.9999,20006,0.8538,427.3611499422726
10,10000,True,decay=0.9999,20007,0.9588,284.71130871503976
10,10000,True,decay=0.9999,20008,0.9084,203.24977843900277
10,10000,True,decay=0.9999,20009,0.8866,394.0128440882513
10,10000,True,decay=0.9999,20010,0.9504,310.81880270927456
10,10000,True,decay=0.9999,20011,0.8467,384.8757160917214
10,10000,True,decay=0.9999,20012,0.9529,318.49430921836216
10,10000,True,decay=0.9999,20013,0.7627,406.4674130519557
10,10000,True,decay=0.9999,20014,0.9599,273.70842654463587
10,10000,True,decay=0.9999,20015,0.8777,248.35098936085683
10,10000,True,decay=0.9999,20016,0.944,269.9722597395232
10,10000,True,decay=0.9999,20017,0.947,252.40926838908152
10,10000,True,decay=0.9999,20018,0.8478,246.20730660132614
10,10000,True,decay=0.9999,20019,0.8169,270.1996416742691
10,10000,True,decay=0.9999,20020,0.9226,257.6392977395453
10,10000,True,decay=0.9999,20021,0.8991,296.58787031518665
10,10000,True,decay=0.9999,20022,0.7125,492.49145880858396
10,10000,True,decay=0.9999,20023,0.9366,353.96472325374367
10,10000,True,decay=0.9999,20024,0.9108,308.90935360414335
10,10000,True,decay=0.9999,20025,0.6292,237.313608121619
10,10000,True,decay=0.9999,20026,0.9039,258.2084813269033
10,10000,True,decay=0.9999,20027,0.5062,127.1117357288949
10,10000,True,decay=0.9999,20028,0.9476,370.1196246868276
10,10000,True,decay=0.9999,20029,0.9415,375.40742055064146
10,10000,True,decay=0.99999,20000,0.8522,492.72568353959554
10,10000,True,decay=0.99999,20001,0.9251,356.45615178050474
10,10000,True,decay=0.99999,20002,0.912,396.2588412821792
10,10000,True,decay=0.99999,20003,0.8251,409.99170873989385
10,10000,True,decay=0.99999,20004,0.7506,436.85781167593206
10,10000,True,decay=0.99999,20005,0.9608,343.2786876060871
10,10000,True,decay=0.99999,20006,0.8371,602.8688547585291
10,10000,True,decay=0.99999,20007,0.9444,406.7807983953297
10,10000,True,decay=0.99999,20008,0.8969,309.1959245189796
10,10000,True,decay=0.99999,20009,0.8676,585.6218658543282
10,10000,True,decay=0.99999,20010,0.9347,458.30566712608083
10,10000,True,decay=0.99999,20011,0.8292,565.8187698597393
10,10000,True,decay=0.99999,20012,0.9411,454.3369024173335
10,10000,True,decay=0.99999,20013,0.751,512.4914306064625
10,10000,True,decay=0.99999,20014,0.944,433.6049465640283
10,10000,True,decay=0.99999,20015,0.8642,383.78602422165244
10,10000,True,decay=0.99999,20016,0.9271,424.9763742975358
10,10000,True,decay=0.99999,20017,0.9371,361.2545175230203
10,10000,True,decay=0.99999,20018,0.8333,381.9519845363737
10,10000,True,decay=0.99999,20019,0.8062,384.9420788811124
10,10000,True,decay=0.99999,20020,0.9121,383.9508866930832
10,10000,True,decay=0.99999,20021,0.8832,438.3682694565488
10,10000,True,decay=0.99999,20022,0.7284,370.404028874405
10,10000,True,decay=0.99999,20023,0.9211,501.0626576098203
10,10000,True,decay=0.99999,20024,0.8953,466.1500373329704
10,10000,True,decay=0.99999,20025,0.6188,348.3285809234211
10,10000,True,decay=0.99999,20026,0.8901,398.30753590476706
10,10000,True,decay=0.99999,20027,0.4994,190.28364300496852
10,10000,True,decay=0.99999,20028,0.9299,540.647938698125
10,10000,True,decay=0.99999,20029,0.9233,545.4340569665954
10,10000,False,constant,20000,0.8515,490.64810875448813
10,10000,False,constant,20001,0.9121,473.7195861000784
10,10000,False,constant,20002,0.9105,412.1941543736953
10,10000,False,constant,20003,0.8269,409.0563008107595
10,10000,False,constant,20004,0.7699,274.4297583938769
10,10000,False,constant,20005,0.9582,377.0713538205785
10,10000,False,constant,20006,0.8431,548.6124469922511
10,10000,False,constant,20007,0.9445,417.3568182209835
10,10000,False,constant,20008,0.8955,324.55733743155855
10,10000,False,constant,20009,0.8639,619.2737031401667
10,10000,False,constant,20010,0.9317,476.29128614391647
10,10000,False,constant,20011,0.8283,552.6488328492256
10,10000,False,constant,20012,0.9278,572.9540098245141
10,10000,False,constant,20013,0.7643,414.99765321766387
10,10000,False,constant,20014,0.9407,447.4668398536561
10,10000,False,constant,20015,0.8624,411.3969852439052
10,10000,False,constant,20016,0.9269,438.00083031074
10,10000,False,constant,20017,0.9315,385.4815115010625
10,10000,False,constant,20018,0.8238,469.4241527396659
10,10000,False,constant,20019,0.804,407.21466358071797
10,10000,False,constant,20020,0.9107,402.69213479703984
10,10000,False,constant,20021,0.8811,484.26535160352097
10,10000,False,constant,20022,0.7242,385.6671616060776
10,10000,False,constant,20023,0.9299,412.5059329170384
10,10000,False,constant,20024,0.8946,470.4559124940914
10,10000,False,constant,20025,0.619,339.4677501431762
10,10000,False,constant,20026,0.8733,578.706604787002
10,10000,False,constant,20027,0.4986,199.55879064895552
10,10000,False,constant,20028,0.9273,590.6997495421343
10,10000,False,constant,20029,0.9219,558.5604666488939
10,10000,False,decay=0.9,20000,0.9032,3.7520912057800175
10,10000,False,decay=0.9,20001,0.5633,3915.9927911211325
10,10000,False,decay=0.9,20002,0.7819,1684.4552491773723
10,10000,False,decay=0.9,20003,0.5987,2666.6554601920234
10,10000,False,decay=0.9,20004,0.6164,1763.6347692199358
10,10000,False,decay=0.9,20005,0.9432,502.39777059266027
10,10000,False,decay=0.9,20006,0.8978,1.5262942100268053
10,10000,False,decay=0.9,20007,0.9861,1.5404999561412291
10,10000,False,decay=0.9,20008,0.8374,905.8229241716462
10,10000,False,decay=0.9,20009,0.9273,1.9554053156860167
10,10000,False,decay=0.9,20010,0.9198,644.5688708906376
10,10000,False,decay=0.9,20011,0.4996,3780.5368636839685
10,10000,False,decay=0.9,20012,0.3442,6473.252325870795
10,10000,False,decay=0.9,20013,0.3179,4946.874577650042
10,10000,False,decay=0.9,20014,0.9868,3.836762986128158
10,10000,False,decay=0.9,20015,0.2824,6247.420474586041
10,10000,False,decay=0.9,20016,0.8021,1681.3811786777653
10,10000,False,decay=0.9,20017,0.7382,2302.4807575802247
10,10000,False,decay=0.9,20018,0.771,988.8479344380971
10,10000,False,decay=0.9,20019,0.8431,4.6086865915124715
10,10000,False,decay=0.9,20020,0.9487,0.8913265537395882
10,10000,False,decay=0.9,20021,0.8458,813.2244024331811
10,10000,False,decay=0.9,20022,0.6695,990.5406987302445
10,10000,False,decay=0.9,20023,0.7962,1692.5432767329878
10,10000,False,decay=0.9,20024,0.9413,0.35503777208092624
10,10000,False,decay=0.9,20025,0.6527,0.011474445582933868
10,10000,False,decay=0.9,20026,0.587,3452.710676756188
10,10000,False,decay=0.9,20027,0.3769,1396.4658188885708
10,10000,False,decay=0.9,20028,0.4013,5856.772398881015
10,10000,False,decay=0.9,20029,0.9787,0.0
10,10000,False,decay=0.95,20000,0.9032,3.7520912057800175
10,10000,False,decay=0.95,20001,0.5633,3916.0403215169235
10,10000,False,decay=0.95,20002,0.7819,1684.4552491773723
10,10000,False,decay=0.95,20003,0.8639,21.171957339291612
10,10000,False,decay=0.95,20004,0.6164,1763.6074892262325
10,10000,False,decay=0.95,20005,0.9432,502.39777059266027
10,10000,False,decay=0.95,20006,0.8978,2.909077646484838
10,10000,False,decay=0.95,20007,0.986,2.0335294882035764
10,10000,False,decay=0.95,20008,0.8373,906.8803347178828
10,10000,False,decay=0.95,20009,0.9273,1.9554053156860167
10,10000,False,decay=0.95,20010,0.9198,644.5688708906376
10,10000,False,decay=0.95,20011,0.4996,3780.5368636839685
10,10000,False,decay=0.95,20012,0.3442,6473.559949119224
10,10000,False,decay=0.95,20013,0.3179,4945.902669018673
10,10000,False,decay=0.95,20014,0.9866,6.352289498885423
10,10000,False,decay=0.95,20015,0.7534,1488.609119044302
10,10000,False,decay=0.95,20016,0.8021,1681.3811786777653
10,10000,False,decay=0.95,20017,0.7382,2302.4049074194813
10,10000,False,decay=0.95,20018,0.771,988.8479344380971
10,10000,False,decay=0.95,20019,0.8431,4.6086865915124715
10,10000,False,decay=0.95,20020,0.9486,1.4711005590640425
10,10000,False,decay=0.95,20021,0.8457,814.3983572863369
10,10000,False,decay=0.95,20022,0.6695,990.5406987302445
10,10000,False,decay=0.95,20023,0.9596,118.3267496146319
10,10000,False,decay=0.95,20024,0.9413,0.35503777208092624
10,10000,False,decay=0.95,20025,0.6526,1.3006444470220946
10,10000,False,decay=0.95,20026,0.587,3452.4222480733815
10,10000,False,decay=0.95,20027,0.3769,1395.7783567391618
10,10000,False,decay=0.95,20028,0.4013,5856.772398881015
10,10000,False,decay=0.95,20029,0.9786,0.7919063133087196
10,10000,False,decay=0.99,20000,0.9023,12.533343339850449
10,10000,False,decay=0.99,20001,0.9282,291.6110882481918
10,10000,False,decay=0.99,20002,0.9477,39.82758114224478
10,10000,False,decay=0.99,20003,0.5984,2667.420583680533
10,10000,False,decay=0.99,20004,0.7117,821.6931697529905
10,10000,False,decay=0.99,20005,0.9953,9.672106935400688
10,10000,False,decay=0.99,20006,0.8974,6.636334662482082
10,10000,False,decay=0.99,20007,0.9855,10.059475069637989
10,10000,False,decay=0.99,20008,0.9267,7.638357614504928
10,10000,False,decay=0.99,20009,0.9267,7.0368412827676545
10,10000,False,decay=0.99,20010,0.9814,10.819395656643517
10,10000,False,decay=0.99,20011,0.875,100.23926362283909
10,10000,False,decay=0.99,20012,0.8614,1276.2140482261589
10,10000,False,decay=0.99,20013,0.3179,4945.373456793725
10,10000,False,decay=0.99,20014,0.9862,9.877779221252046
10,10000,False,decay=0.99,20015,0.9008,17.379030719017
10,10000,False,decay=0.99,20016,0.9084,635.9823137638391
10,10000,False,decay=0.99,20017,0.7382,2303.904350620928
10,10000,False,decay=0.99,20018,0.7705,992.401036873014
10,10000,False,decay=0.99,20019,0.8426,11.706929016987424
10,10000,False,decay=0.99,20020,0.9481,8.38258917018541
10,10000,False,decay=0.99,20021,0.8454,816.7455308397709
10,10000,False,decay=0.99,20022,0.7639,6.498129621146311
10,10000,False,decay=0.99,20023,0.9702,11.007653621485812
10,10000,False,decay=0.99,20024,0.9408,3.6141925253836167
10,10000,False,decay=0.99,20025,0.6522,6.237317087018361
10,10000,False,decay=0.99,20026,0.8769,577.1694168620044
10,10000,False,decay=0.99,20027,0.3972,1202.8350987219862
10,10000,False,decay=0.99,20028,0.9809,39.295297261048674
10,10000,False,decay=0.99,20029,0.978,5.906263113982744
10,10000,False,decay=0.999,20000,0.8984,55.0967785588993
10,10000,False,decay=0.999,20001,0.9246,325.7332822645457
10,10000,False,decay=0.999,20002,0.9465,55.5792130032246
10,10000,False,decay=0.999,20003,0.8594,60.29631368939
10,10000,False,decay=0.999,20004,0.7892,57.925084046882404
10,10000,False,decay=0.999,20005,0.99,57.800473587895524
10,10000,False,decay=0.999,20006,0.892,55.180675567064675
10,10000,False,decay=0.999,20007,0.9823,46.777254210871604
10,10000,False,decay=0.999,20008,0.9241,40.93776446508474
10,10000,False,decay=0.999,20009,0.9217,59.37596329853868
10,10000,False,decay=0.999,20010,0.977,52.87473814779887
10,10000,False,decay=0.999,20011,0.8761,88.65764612638291
10,10000,False,decay=0.999,20012,0.9773,88.71011551553636
10,10000,False,decay=0.999,20013,0.7953,75.23447125274582
10,10000,False,decay=0.999,20014,0.9819,50.93370831272608
10,10000,False,decay=0.999,20015,0.8972,57.24349960070052
10,10000,False,decay=0.999,20016,0.9565,134.16378520242097
10,10000,False,decay=0.999,20017,0.9674,53.46512776605903
10,10000,False,decay=0.999,20018,0.8571,142.63527013990333
10,10000,False,decay=0.999,20019,0.8388,54.32822548709956
10,10000,False,decay=0.999,20020,0.9436,46.72960233732765
10,10000,False,decay=0.999,20021,0.9156,120.48240057857085
10,10000,False,decay=0.999,20022,0.7604,46.96604057976565
10,10000,False,decay=0.999,20023,0.9671,41.113892128543654
10,10000,False,decay=0.999,20024,0.9363,48.57791760350737
10,10000,False,decay=0.999,20025,0.6485,38.61312174061095
10,10000,False,decay=0.999,20026,0.873,612.6731655296811
10,10000,False,decay=0.999,20027,0.4519,658.3424210976252
10,10000,False,decay=0.999,20028,0.9774,72.4457162359769
10,10000,False,decay=0.999,20029,0.9734,55.03129071821193
10,10000,False,decay=0.9999,20000,0.8702,321.87229926619665
10,10000,False,decay=0.9999,20001,0.9302,302.8038431504423
10,10000,False,decay=0.9999,20002,0.9247,266.2436598508836
10,10000,False,decay=0.9999,20003,0.8394,273.34726323120026
10,10000,False,decay=0.9999,20004,0.7757,189.51786071266042
10,10000,False,decay=0.9999,20005,0.9735,229.74858926958382
10,10000,False,decay=0.9999,20006,0.8619,358.7940624062206
10,10000,False,decay=0.9999,20007,0.9578,277.0432223676385
10,10000,False,decay=0.9999,20008,0.9087,207.23771471432556
10,10000,False,decay=0.9999,20009,0.8877,389.20369970253677
10,10000,False,decay=0.9999,20010,0.9518,312.3763236518942
10,10000,False,decay=0.9999,20011,0.8485,365.3403761101117
10,10000,False,decay=0.9999,20012,0.9493,381.27653031647753
10,10000,False,decay=0.9999,20013,0.7731,290.13767118198535
10,10000,False,decay=0.9999,20014,0.958,276.2016860246177
10,10000,False,decay=0.9999,20015,0.877,252.1301692511957
10,10000,False,decay=0.9999,20016,0.9436,267.14144019300556
10,10000,False,decay=0.9999,20017,0.9479,259.94622229627015
10,10000,False,decay=0.9999,20018,0.8071,662.5640200818682
10,10000,False,decay=0.9999,20019,0.8153,272.30910523779613
10,10000,False,decay=0.9999,20020,0.9236,254.9666620013517
10,10000,False,decay=0.9999,20021,0.8902,359.24251290434125
10,10000,False,decay=0.9999,20022,0.7405,250.13134309035033
10,10000,False,decay=0.9999,20023,0.9464,257.29416732625424
10,10000,False,decay=0.9999,20024,0.9113,301.7369454175944
10,10000,False,decay=0.9999,20025,0.6311,212.94213040348936
10,10000,False,decay=0.9999,20026,0.8576,789.5829970384692
10,10000,False,decay=0.9999,20027,0.5076,129.94851806972994
10,10000,False,decay=0.9999,20028,0.9447,385.3263526258993
10,10000,False,decay=0.9999,20029,0.942,366.33047633635107
10,10000,False,decay=0.99999,20000,0.8564,460.3833625816632
10,10000,False,decay=0.99999,20001,0.9181,429.1091159076035
10,10000,False,decay=0.99999,20002,0.9111,400.1072985306369
10,10000,False,decay=0.99999,20003,0.8274,390.81453194381385
10,10000,False,decay=0.99999,20004,0.7679,269.2774023800216
10,10000,False,decay=0.99999,20005,0.9599,349.1070819113587
10,10000,False,decay=0.99999,20006,0.8447,534.5787575268063
10,10000,False,decay=0.99999,20007,0.9471,398.3386849464535
10,10000,False,decay=0.99999,20008,0.8967,311.6366202948884
10,10000,False,decay=0.99999,20009,0.8696,581.1279094537833
10,10000,False,decay=0.99999,20010,0.9352,460.70924129920866
10,10000,False,decay=0.99999,20011,0.8312,524.5907853592576
10,10000,False,decay=0.99999,20012,0.9251,593.835366281615
10,10000,False,decay=0.99999,20013,0.7645,415.487323591112
10,10000,False,decay=0.99999,20014,0.9432,436.0982060440102
10,10000,False,decay=0.99999,20015,0.8645,388.3382218299972
10,10000,False,decay=0.99999,20016,0.9264,423.9209490866501
10,10000,False,decay=0.99999,20017,0.9329,370.985432332189
10,10000,False,decay=0.99999,20018,0.8259,453.86337474220977
10,10000,False,decay=0.99999,20019,0.8057,385.9966474885312
10,10000,False,decay=0.99999,20020,0.9135,381.0157807890903
10,10000,False,decay=0.99999,20021,0.8815,465.31815054984816
10,10000,False,decay=0.99999,20022,0.7288,360.3187912754636
10,10000,False,decay=0.99999,20023,0.9313,394.2712631559196
10,10000,False,decay=0.99999,20024,0.8956,461.36344108349164
10,10000,False,decay=0.99999,20025,0.6208,328.7220648329744
10,10000,False,decay=0.99999,20026,0.8682,627.1432213708774
10,10000,False,decay=0.99999,20027,0.4991,189.7685802033776
10,10000,False,decay=0.99999,20028,0.9279,556.6592777819579
10,10000,False,decay=0.99999,20029,0.9235,539.1456874528862
100,100,True,constant,20000,0.5,43.571611500631704
100,100,True,constant,20001,0.6,43.79973541797331
100,100,True,constant,20002,0.56,44.86068712568297
100,100,True,constant,20003,0.53,48.44656346971495
100,100,True,constant,20004,0.49,47.42543716971224
100,100,True,constant,20005,0.52,45.22322695183894
100,100,True,constant,20006,0.62,39.91934425033558
100,100,True,constant,20007,0.53,42.59206443322677
100,100,True,constant,20008,0.62,42.695210380787884
100,100,True,constant,20009,0.59,40.792307482878996
100,100,True,constant,20010,0.55,43.75885178396459
100,100,True,constant,20011,0.47,49.57835356206273
100,100,True,constant,20012,0.5,46.939492476009754
100,100,True,constant,20013,0.47,47.37584010444145
100,100,True,constant,20014,0.56,43.46497330321698
100,100,True,constant,20015,0.62,40.460310428170544
100,100,True,constant,20016,0.54,46.40022491571935
100,100,True,constant,20017,0.54,42.463184286378414
100,100,True,constant,20018,0.59,44.57381855214296
100,100,True,constant,20019,0.54,41.92918385644555
100,100,True,constant,20020,0.59,40.202007525718024
100,100,True,constant,20021,0.47,47.54574527480254
100,100,True,constant,20022,0.57,50.76432070147355
100,100,True,constant,20023,0.5,48.23989992139614
100,100,True,constant,20024,0.57,44.72003188110267
100,100,True,constant,20025,0.63,44.23220346835313
100,100,True,constant,20026,0.53,50.233857785361515
100,100,True,constant,20027,0.54,45.035687806082166
100,100,True,constant,20028,0.53,44.736463921548804
100,100,True,constant,20029,0.52,43.03614083759434
100,100,True,decay=0.9,20000,0.54,41.26530290617643
100,100,True,decay=0.9,20001,0.62,43.50119548322501
100,100,True,decay=0.9,20002,0.57,44.496539386545564
100,100,True,decay=0.9,20003,0.49,51.186753929225
100,100,True,decay=0.9,20004,0.5,46.92890333748316
100,100,True,decay=0.9,20005,0.48,44.58380227453776
100,100,True,decay=0.9,20006,0.56,43.579658126238755
100,100,True,decay=0.9,20007,0.53,41.63288148702029
100,100,True,decay=0.9,20008,0.57,42.75397377485259
100,100,True,decay=0.9,20009,0.6,40.93923476256559
100,100,True,decay=0.9,20010,0.51,45.324769504189
100,100,True,decay=0.9,20011,0.46,49.67270200384496
100,100,True,decay=0.9,20012,0.47,46.92868081815366
100,100,True,decay=0.9,20013,0.49,44.46732491684707
100,100,True,decay=0.9,20014,0.56,41.753230051736445
100,100,True,decay=0.9,20015,0.65,40.4795519615289
100,100,True,decay=0.9,20016,0.56,45.106897721463
100,100,True,decay=0.9,20017,0.54,43.34362678685115
100,100,True,decay=0.9,20018,0.57,42.57131283678368
100,100,True,decay=0.9,20019,0.56,40.05891095230012
100,100,True,decay=0.9,20020,0.59,42.809794726844295
100,100,True,decay=0.9,20021,0.5,49.83078595293251
100,100,True,decay=0.9,20022,0.6,46.99857240047055
100,100,True,decay=0.9,20023,0.51,44.397916610220086
100,100,True,decay=0.9,20024,0.56,43.72051411053407
100,100,True,decay=0.9,20025,0.63,43.59293556975438
100,100,True,decay=0.9,20026,0.49,48.051848763307845
100,100,True,decay=0.9,20027,0.53,46.21344162834791
100,100,True,decay=0.9,20028,0.56,45.361913943068224
100,100,True,decay=0.9,20029,0.53,40.39129091980011
100,100,True,decay=0.95,20000,0.49,43.964749102675924
100,100,True,decay=0.95,20001,0.58,47.081075656523176
100,100,True,decay=0.95,20002,0.56,44.85805597364442
100,100,True,decay=0.95,20003,0.55,45.81443215551351
100,100,True,decay=0.95,20004,0.51,46.28587689464926
100,100,True,decay=0.95,20005,0.48,44.58380227453776
100,100,True,decay=0.95,20006,0.56,43.579658126238755
100,100,True,decay=0.95,20007,0.53,41.58780013228726
100,100,True,decay=0.95,20008,0.57,42.75397377485259
100,100,True,decay=0.95,20009,0.6,40.93923476256559
100,100,True,decay=0.95,20010,0.51,45.324769504189
100,100,True,decay=0.95,20011,0.46,49.67270200384496
100,100,True,decay=0.95,20012,0.47,46.92868081815366
100,100,True,decay=0.95,20013,0.5,45.9501798618659
100,100,True,decay=0.95,20014,0.56,42.01239265979023
100,100,True,decay=0.95,20015,0.64,40.145968648692296
100,100,True,decay=0.95,20016,0.56,45.106897721463
100,100,True,decay=0.95,20017,0.54,43.34362678685115
100,100,True,decay=0.95,20018,0.57,42.57131283678368
100,100,True,decay=0.95,20019,0.56,40.12713736808114
100,100,True,decay=0.95,20020,0.59,42.809794726844295
100,100,True,decay=0.95,20021,0.47,49.134338174934776
100,100,True,decay=0.95,20022,0.6,46.99857240047055
100,100,True,decay=0.95,20023,0.51,44.61888277292315
100,100,True,decay=0.95,20024,0.56,43.27949760250548
100,100,True,decay=0.95,20025,0.63,43.13636799472869
100,100,True,decay=0.95,20026,0.53,50.04468245741991
100,100,True,decay=0.95,20027,0.53,46.33596386000019
100,100,True,decay=0.95,20028,0.56,45.361913943068224
100,100,True,decay=0.95,20029,0.53,40.64071594180548
100,100,True,decay=0.99,20000,0.48,44.1312921456875
100,100,True,decay=0.99,20001,0.58,46.318906725765466
100,100,True,decay=0.99,20002,0.56,45.28706171633393
100,100,True,decay=0.99,20003,0.51,50.00625049200126
100,100,True,decay=0.99,20004,0.52,45.47914022116162
100,100,True,decay=0.99,20005,0.45,46.40516241177552
100,100,True,decay=0.99,20006,0.57,42.54928708533607
